LabelId,ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,AggregateByteValue
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,105,110,118,97,108,105,100,0,0,0,0,0,5876.923076923077,1168275276288
1648,115,112,101,99,105,102,105,101,100,0,0,0,7507.692307692308,1134970878566416
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,105,110,118,97,108,105,100,0,0,0,0,0,5876.923076923077,1168275276288
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,112,101,99,105,102,105,101,100,0,0,0,7507.692307692308,1134970878566416
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,105,110,118,97,108,105,100,0,0,0,0,0,5876.923076923077,1168275276288
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,99,104,101,99,107,0,0,0,0,0,0,0,4000,4611694952093581312
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,112,114,111,118,105,100,101,100,0,0,0,0,6838.461538461538,612780095270289440
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,98,105,108,108,105,110,103,0,0,0,0,0,5830.7692307692305,579842918798852096
1648,97,100,100,114,101,115,115,0,0,0,0,0,5869.230769230769,153157571706896904
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,114,101,115,101,114,118,97,116,105,111,110,0,9669.23076923077,-8646330738113757180
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
1648,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,101,110,116,101,114,101,100,0,0,0,0,0,5876.923076923077,576496490726694912
1648,109,97,121,0,0,0,0,0,0,0,0,0,2538.4615384615386,13510798884208640
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,101,114,114,111,114,115,114,101,115,105,110,102,30176.923076923074,1568845949248530067
1648,109,115,116,101,114,114,116,114,97,118,99,99,24069.23076923077,4641736635438105890
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,115,121,115,116,101,109,0,0,0,0,0,0,5323.076923076923,144405613766508544
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,97,117,116,104,101,110,116,105,99,97,116,101,10346.153846153846,7494026820010967553
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,112,114,111,118,105,100,101,100,0,0,0,0,6838.461538461538,612780095270289440
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,109,105,115,109,97,116,99,104,0,0,0,0,6784.615384615385,1164181055915163648
1648,111,99,99,117,114,114,101,100,0,0,0,0,6792.307692307692,-8646905237170290544
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,98,105,108,108,105,110,103,0,0,0,0,0,5830.7692307692305,579842918798852096
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,115,121,115,116,101,109,0,0,0,0,0,0,5323.076923076923,144405613766508544
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,97,117,116,104,101,110,116,105,99,97,116,101,10346.153846153846,7494026820010967553
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,112,114,111,118,105,100,101,100,0,0,0,0,6838.461538461538,612780095270289440
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,109,105,115,109,97,116,99,104,0,0,0,0,6784.615384615385,1164181055915163648
1648,111,99,99,117,114,114,101,100,0,0,0,0,6792.307692307692,-8646905237170290544
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,98,105,108,108,105,110,103,0,0,0,0,0,5830.7692307692305,579842918798852096
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,115,121,115,116,101,109,0,0,0,0,0,0,5323.076923076923,144405613766508544
1648,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
1648,97,117,116,104,101,110,116,105,99,97,116,101,10346.153846153846,7494026820010967553
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,112,114,111,118,105,100,101,100,0,0,0,0,6838.461538461538,612780095270289440
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,109,105,115,109,97,116,99,104,0,0,0,0,6784.615384615385,1164181055915163648
1648,111,99,99,117,114,114,101,100,0,0,0,0,6792.307692307692,-8646905237170290544
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,98,105,108,108,105,110,103,0,0,0,0,0,5830.7692307692305,579842918798852096
1648,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,101,114,114,111,114,115,114,101,115,105,110,102,13307.692307692307,397486647584809491
1648,109,115,116,101,114,114,116,114,97,118,99,99,16976.923076923078,65938008672866592
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
1648,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,98,105,108,108,105,110,103,0,0,0,0,0,5830.7692307692305,579842918798852096
1648,97,100,100,114,101,115,115,0,0,0,0,0,5869.230769230769,153157571706896904
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
1648,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
1648,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,101,110,116,101,114,101,100,0,0,0,0,0,5876.923076923077,576496490726694912
1648,109,97,121,0,0,0,0,0,0,0,0,0,2538.4615384615386,13510798884208640
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
1648,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
1648,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
1648,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,101,110,116,101,114,101,100,0,0,0,0,0,5876.923076923077,576496490726694912
1648,109,97,121,0,0,0,0,0,0,0,0,0,2538.4615384615386,13510798884208640
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
1648,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
1648,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
1648,117,105,110,118,97,108,105,100,0,0,0,0,6830.7692307692305,3463835599172009984
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,117,0,0,0,0,0,6053.846153846153,5764616354560753666
1648,110,111,116,112,114,111,99,101,115,115,101,100,10546.153846153846,83457607125704704
1648,98,117,115,105,110,101,115,115,108,111,103,105,11384.615384615385,2883469520951857184
1648,101,114,114,115,119,115,104,111,115,116,101,114,23630.76923076923,5008117136565084167
1648,117,105,110,118,108,100,117,0,0,0,0,0,6123.076923076923,3463272511495537152
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,116,121,112,101,0,0,0,0,0,0,0,0,3507.6923076923076,9008298767425536
1648,97,99,99,101,112,116,101,100,0,0,0,0,6561.538461538461,288230380447867410
1648,112,114,111,112,0,0,0,0,0,0,0,0,3500,2306124484190666784
1648,110,111,116,112,114,111,99,101,115,115,101,100,10546.153846153846,83457607125704704
1648,98,117,115,105,110,101,115,115,108,111,103,105,11384.615384615385,2883469520951857184
1648,101,114,114,115,119,115,104,111,115,116,101,114,23630.76923076923,5008117136565084167
1648,117,110,114,117,0,0,0,0,0,0,0,0,3569.230769230769,2310346617431001088
1648,114,109,115,0,0,0,0,0,0,0,0,0,2623.076923076923,1048708
1648,110,111,116,112,114,111,99,101,115,115,101,100,10546.153846153846,83457607125704704
1648,98,117,115,105,110,101,115,115,108,111,103,105,11384.615384615385,2883469520951857184
1648,101,114,114,115,119,115,104,111,115,116,101,114,23630.76923076923,5008117136565084167
1648,99,111,109,111,114,98,105,116,122,116,98,115,95269.23076923077,-18860249368852019
1648,99,111,109,111,114,98,105,116,122,116,98,115,85515.38461538461,8358609403867003481
1648,99,111,109,111,114,98,105,116,122,116,98,115,120684.61538461538,-3064985419755110405
1648,99,111,109,111,114,98,105,116,122,116,98,115,95269.23076923077,-18860249368852019
1648,99,111,109,111,114,98,105,116,122,116,98,115,85515.38461538461,8358609403867003481
1648,99,111,109,111,114,98,105,116,122,116,98,115,116130.76923076922,6878953743434299895
1648,99,111,109,111,114,98,105,116,122,116,98,115,95269.23076923077,-18860249368852019
1648,99,111,109,111,114,98,105,116,122,116,98,115,85515.38461538461,8358609403867003481
1648,99,111,109,111,114,98,105,116,122,116,98,115,120684.61538461538,-3064985419755110405
1648,99,111,109,111,114,98,105,116,122,116,98,115,35076.92307692308,5842561296638817730
1648,98,97,100,0,0,0,0,0,0,0,0,0,2292.3076923076924,1125899906844800
1648,97,117,116,104,0,0,0,0,0,0,0,0,3384.6153846153843,1099780063745
1648,99,97,117,115,105,110,103,0,0,0,0,0,5900,9007199398921232
1648,99,114,101,100,105,116,97,117,116,104,114,101,21046.153846153844,3639805752883945507
1648,97,99,99,111,117,110,116,0,0,0,0,0,5923.076923076923,288230411587289602
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,101,114,114,111,114,97,100,100,114,101,115,115,34484.61538461538,7112930394550891017
1648,101,114,114,111,114,99,114,101,100,105,116,99,20584.615384615383,6955000968166728067
1648,116,110,111,119,101,114,114,111,114,97,116,116,11776.923076923076,2295231060935816
1648,99,99,116,114,97,110,115,97,99,116,105,111,17192.30769230769,1226194063968590980
1648,99,99,116,114,97,110,115,97,99,116,105,111,17192.30769230769,1226194063968590980
1648,116,114,97,110,115,97,99,116,105,111,110,115,18330.76923076923,293368430635296289
1648,116,114,97,110,115,97,99,116,105,111,110,0,9576.923076923076,292734010144097825
1648,114,101,102,117,115,101,100,0,0,0,0,0,5930.7692307692305,-4611681620379828218
1648,116,114,97,110,115,97,99,116,105,111,110,115,18330.76923076923,293368430635296289
1648,116,110,111,119,101,114,114,111,114,97,116,116,11776.923076923076,2295231060935816
1648,101,114,114,111,114,99,114,101,100,105,116,99,52553.84615384615,7551804130362910639
1648,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
1648,101,114,114,111,114,109,101,115,115,97,103,101,66761.53846153845,-5188391485749630779
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,116,114,97,110,115,97,99,116,105,111,110,0,9576.923076923076,292734010144097825
1648,114,101,101,110,116,101,114,117,115,117,97,108,12546.153846153846,-6773391205085409276
1648,105,110,118,97,108,105,100,0,0,0,0,0,5876.923076923077,1168275276288
1648,97,100,100,114,101,115,115,0,0,0,0,0,5869.230769230769,153157571706896904
1648,99,99,0,0,0,0,0,0,0,0,0,0,1530.7692307692307,72057594172145664
1648,99,108,101,97,114,105,110,103,0,0,0,0,6653.846153846153,4899916399008842242
1648,104,111,117,115,101,0,0,0,0,0,0,0,4292.307692307692,293298027391614976
1648,99,111,109,109,111,110,101,114,114,111,114,115,18476.923076923078,824177714190090248
1648,101,114,114,111,114,99,114,101,100,105,116,99,43207.692307692305,8713798546168701827
1648,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
1648,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
1648,101,114,114,111,114,109,101,115,115,97,103,101,77546.15384615384,-5476621858613008283
1648,101,120,112,105,114,97,116,105,111,110,0,0,8738.461538461539,6388391273515974656
1648,100,97,116,101,0,0,0,0,0,0,0,0,3230.7692307692305,35184372088850
1648,99,111,109,109,111,110,101,114,114,111,114,115,18476.923076923078,824177714190090248
1648,101,114,114,111,114,99,114,101,100,105,116,99,44553.84615384615,7405995443627713411
1648,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
1648,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
1648,101,114,114,111,114,109,101,115,115,97,103,101,48030.76923076923,-5496888063445735355
1648,101,120,99,101,112,116,105,111,110,105,110,118,21023.076923076922,-8178421422440291640
1648,99,114,101,100,105,116,0,0,0,0,0,0,5000,2306124484325801986
1648,99,97,114,100,0,0,0,0,0,0,0,0,3200,1224979098778993664
1648,110,117,109,98,101,114,0,0,0,0,0,0,5107.692307692308,5764616354560737282
1648,99,111,109,109,111,110,101,114,114,111,114,115,18476.923076923078,824177714190090248
1648,101,114,114,111,114,99,114,101,100,105,116,99,43230.76923076923,-2025100753787720829
1648,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
