ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,FitValue
117,110,107,110,111,119,110,0,0,0,0,0,0.018522708162830588
99,111,109,0,0,0,0,0,0,0,0,0,0.01852077489742078
104,111,116,101,108,115,0,0,0,0,0,0,0.018517209182433374
115,101,114,118,105,99,101,0,0,0,0,0,0.01851328294405768
105,110,116,101,103,114,97,116,105,111,110,0,0.018508087759461212
106,97,118,101,120,0,0,0,0,0,0,0,0.01850503243623242
106,97,118,101,120,0,0,0,0,0,0,0,0.018501978271722768
99,111,110,110,101,99,116,105,111,110,0,0,0.018497087650273223
101,120,99,101,112,116,105,111,110,0,0,0,0.018492418759941967
106,97,118,101,120,0,0,0,0,0,0,0,0.018489369749015345
104,116,116,112,0,0,0,0,0,0,0,0,0.018486747467969553
109,97,110,97,103,101,114,0,0,0,0,0,0.01848297963258074
105,111,0,0,0,0,0,0,0,0,0,0,0.018481630248818517
101,120,99,101,112,116,105,111,110,0,0,0,0.01847697137041598
99,111,110,110,101,99,116,105,111,110,0,0,0.01847209857509634
115,117,112,112,108,105,101,114,0,0,0,0,0.01846766982477424
100,97,116,97,98,97,115,101,0,0,0,0,0.01846364965724472
108,111,115,116,0,0,0,0,0,0,0,0,0.018461023223881202
101,114,114,111,114,112,114,111,99,101,115,115,0.018455307852739432
106,97,118,97,108,97,110,103,110,117,108,108,0.018452991646480885
115,101,114,118,101,114,101,114,114,111,114,0,0.018447662667077928
110,117,108,108,0,0,0,0,0,0,0,0,0.018445089552212832
101,114,114,111,114,0,0,0,0,0,0,0,0.01844198577394005
115,101,114,118,101,114,101,114,114,111,114,0,0.018436665558135945
103,101,110,101,114,105,99,0,0,0,0,0,0.01843291510877235
116,114,97,118,101,108,0,0,0,0,0,0,0.018429401581258827
115,101,114,118,101,114,0,0,0,0,0,0,0.01842583200485552
101,114,114,111,114,0,0,0,0,0,0,0,0.018422736056275372
101,120,112,101,100,105,97,0,0,0,0,0,0.01841897334830661
115,101,114,118,101,114,0,0,0,0,0,0,0.01841540859540088
117,110,97,98,108,101,0,0,0,0,0,0,0.018412050109227557
112,114,111,99,101,115,115,0,0,0,0,0,0.018408094644691793
114,101,113,117,101,115,116,0,0,0,0,0,0.018404077402048143
100,117,101,0,0,0,0,0,0,0,0,0,0.01840218147337264
117,110,107,110,111,119,110,0,0,0,0,0,0.018398122663912983
101,114,114,111,114,0,0,0,0,0,0,0,0.0183950376581521
101,114,114,111,114,116,114,105,112,0,0,0,0.018390274911384074
